date,stockcode,operatetype,referencenum,referenceprice
2010-06-29,sh600960,sell,-4202,4.5981810182291483
2010-06-29,sh600988,sell,-3812,5.8549514030458276
2010-06-29,sz000012,sell,-1667,8.571388619344388
2010-06-29,sz000055,sell,-2910,6.0980680477651541
2010-06-29,sz000066,sell,-4002,8.0878822490273432
2010-06-29,sz000400,sell,-2229,13.578972958524654
2010-06-29,sz000661,sell,-809,31.143546680242853
2010-06-29,sz000957,sell,-2282,7.9709440606643156
2010-06-29,sz002009,sell,-1709,11.579631200747892
2010-06-29,sz002141,sell,-2828,7.0864803405781895
2010-06-30,sh600086,sell,-4001,2.7507023538742721
2010-06-30,sh600148,sell,-1504,8.6803064396396028
2010-06-30,sh600171,sell,-1966,6.4492842742457173
2010-06-30,sh600200,sell,-4445,5.2204924817317844
2010-06-30,sh600206,sell,-2437,5.3950113813769791
2010-06-30,sh600220,sell,-3008,5.160074392634745
2010-06-30,sh600253,sell,-3217,7.4747278460604418
2010-06-30,sh600276,sell,-3244,12.247750325719124
2010-06-30,sh600303,sell,-4068,5.6372072610798014
2010-06-30,sh600329,sell,-2978,11.550287580088217
2010-06-30,sh600332,sell,-1193,8.8544681009177815
2010-06-30,sh600353,sell,-7901,2.507282399257146
2010-06-30,sh600360,sell,-3167,5.215963513104815
2010-06-30,sh600366,sell,-1985,9.8857671475828539
2010-06-30,sh600371,sell,-2261,6.7334542057985116
2010-06-30,sh600397,sell,-2525,4.9537675951829971
2010-06-30,sh600420,sell,-1631,13.530269241555551
2010-06-30,sh600422,sell,-5912,4.6413135852659906
2010-06-30,sh600425,sell,-3641,6.7298106625534651
2010-06-30,sh600439,sell,-3843,6.9444581508016858
2010-06-30,sh600513,sell,-2891,6.4893864251025857
2010-06-30,sh600540,sell,-2684,6.8964370360458789
2010-06-30,sh600600,sell,-943,30.622269525680046
2010-06-30,sh600605,sell,-1662,8.8368178468320533
2010-06-30,sh600619,sell,-2748,6.5526212595382729
2010-06-30,sh600637,sell,-3893,5.9027220028471312
2010-06-30,sh600664,sell,-3113,9.3257002930260064
2010-06-30,sh600713,sell,-5192,4.9864228330653013
2010-06-30,sh600723,sell,-1628,8.7826865293000509
2010-06-30,sh600738,sell,-2175,8.1154070204647084
2010-06-30,sh600760,sell,-2084,7.1900420996403671
2010-06-30,sh600763,sell,-3337,4.6800479463985889
2010-06-30,sh600814,sell,-2941,7.3821487904799001
2010-06-30,sh600976,sell,-2262,11.486639646029976
2010-06-30,sz000546,sell,-1630,13.249744151429926
2010-06-30,sz000566,sell,-6587,4.3742136686879203
2010-06-30,sz000591,sell,-3771,6.7140153692145379
2010-06-30,sz000626,sell,-2208,7.2798720359782401
2010-06-30,sz000708,sell,-1919,9.2906478224560107
2010-06-30,sz000777,sell,-1490,9.7433113416830643
2010-06-30,sz000803,sell,-1826,7.4500301468781931
2010-06-30,sz000823,sell,-2023,9.6643351838307474
2010-06-30,sz000920,sell,-2296,6.9898831373103043
2010-06-30,sz000972,sell,-1811,9.9898311659784689
2010-06-30,sz000988,sell,-3623,7.1101395746088141
2010-06-30,sz000989,sell,-2646,9.0442917817615172
2010-06-30,sz000995,sell,-4032,6.8400137424476268
2010-06-30,sz000999,sell,-1556,21.513614479559788
2010-06-30,sz002011,sell,-3394,8.0578457958303016
2010-06-30,sz002017,sell,-2544,9.3440862894058228
2010-06-30,sz002028,sell,-1333,13.920134246787391
2010-06-30,sz002147,sell,-1591,10.023812228426475
2010-06-30,sz002172,sell,-1447,7.519894887827073
2010-06-30,sz002211,sell,-2637,7.3867040315094208
2010-06-30,sz002225,sell,-2006,6.9764501895473705
2010-06-30,sz002263,sell,-3605,4.7517798105261981
2010-07-01,sh600054,sell,-1498,18.010513155547311
2010-07-01,sh600250,sell,-2239,6.5515496149964383
2010-07-01,sh600305,sell,-7203,3.3852268654363282
2010-07-01,sh600452,sell,-2186,10.204295466423698
2010-07-01,sh600456,sell,-760,18.950962222302262
2010-07-01,sh600470,sell,-2298,6.142122506086853
2010-07-01,sh600551,sell,-1362,12.490245285518004
2010-07-01,sh600558,sell,-3277,5.6305542809934268
2010-07-01,sh600617,sell,-4912,4.9493895030445039
2010-07-01,sh600766,sell,-2619,5.1144767769098856
2010-07-01,sh600860,sell,-1824,6.4099118115443217
2010-07-01,sh600873,sell,-2547,6.5000200069200078
2010-07-01,sh600980,sell,-1581,12.439801694106773
2010-07-01,sz000698,sell,-2232,7.2000266238725352
2010-07-01,sz000978,sell,-2320,8.5723513880926152
2010-07-01,sz002046,sell,-3923,8.70941277068051
2010-07-01,sz002064,sell,-3416,4.0836784247881459
2010-07-01,sz002079,sell,-4907,3.3839703748608874
2010-07-01,sz002119,sell,-2515,10.168130449921509
2010-07-01,sz002137,sell,-2999,6.1854676096245855
2010-07-01,sz002174,sell,-4232,4.1128283188025554
2010-07-01,sz002175,sell,-2129,7.245485931256276
2010-07-01,sz002259,sell,-5083,3.0400748076344213
2010-07-02,sh600069,sell,-3623,5.4999902176393158
2010-07-02,sh600480,sell,-1459,10.553575387465338
2010-07-02,sh600572,sell,-7923,2.4049330020919193
2010-07-02,sh600573,sell,-2535,10.36739771723218
2010-07-02,sh600576,sell,-1624,7.1399515235226776
2010-07-02,sh600590,sell,-1937,11.972967785534795
2010-07-02,sh600593,sell,-1436,10.560421860485803
2010-07-02,sh600694,sell,-502,36.066153222877524
2010-07-02,sh600757,sell,-3288,5.4897982152970428
2010-07-02,sh600789,sell,-2659,6.9391262709354846
2010-07-02,sz000602,sell,-1913,8.5141122136071008
2010-07-02,sz000969,sell,-1301,13.825527147283033
2010-07-02,sz002013,sell,-5562,3.2802488851548848
2010-07-02,sz002080,sell,-1331,15.54103308112944
2010-07-02,sz002100,sell,-5110,4.1685892535931135
2010-07-02,sz002148,sell,-1892,9.8441675353628693
2010-07-02,sz002185,sell,-6867,3.6575532635108323
2010-07-02,sz000518,buy,4199,4.9701110103253834
2010-07-05,sh600203,sell,-2074,5.8890966856845974
2010-07-05,sh600213,sell,-1871,10.010061302525289
2010-07-05,sh600237,sell,-2775,5.8969869613647461
2010-07-05,sh600273,sell,-2491,11.795142795102615
2010-07-05,sh600498,sell,-2242,10.993240578101238
2010-07-05,sh600535,sell,-2766,11.826756439376913
2010-07-05,sh600750,sell,-1319,25.324589032508676
2010-07-05,sz000026,sell,-2846,7.896182747098627
2010-07-05,sz000028,sell,-1088,24.289052720545975
2010-07-05,sz000411,sell,-2184,7.6798667037967299
2010-07-05,sz000415,sell,-4804,2.8027943953233159
2010-07-05,sz000419,sell,-3909,5.6109030969379559
2010-07-05,sz000522,sell,-1009,10.513107537647926
2010-07-05,sz000598,sell,-7226,3.8643329980215078
2010-07-05,sz000665,sell,-1822,10.673822372667052
2010-07-05,sz000701,sell,-2034,9.6578102643586003
2010-07-05,sz000729,sell,-3565,8.4306410476607336
2010-07-05,sz002114,sell,-790,15.180064216028994
2010-07-05,sz002195,sell,-5440,2.1371064227284284
2010-07-05,sz002207,sell,-1303,9.4861082259546983
2010-07-05,sz002223,sell,-2364,13.404382492745487
2010-07-05,sz002262,sell,-5634,6.7749242510114396
2010-07-06,sh600088,sell,-1490,11.972289434874099
2010-07-06,sh600105,sell,-6313,3.8233847861661556
2010-07-06,sh600201,sell,-4936,4.2864105713143781
2010-07-06,sh600499,sell,-1868,16.194703286039395
2010-07-06,sh600858,sell,-2379,12.34245762527787
2010-07-06,sh600875,sell,-799,18.501522888611809
2010-07-06,sz000544,sell,-1841,9.0909739155776723
2010-07-06,sz001696,sell,-3215,8.9639250072811691
2010-07-06,sz002091,sell,-1851,10.1084912639934
2010-07-06,sz002139,sell,-1517,9.7415860071708398
2010-07-06,sz002168,sell,-5890,5.4001083597766293
2010-07-06,sz000810,buy,2792,5.9570025285110786
2010-07-08,sz002190,buy,1726,10.976435481000831
2010-07-09,sh600436,sell,-3534,7.976968109924325
2010-07-19,sz002157,sell,-2721,7.3083731233477325
2010-07-21,sh600778,buy,1696,11.269063518320618
2010-07-23,sz002208,buy,1144,12.677454033435945
2010-07-26,sh600095,buy,2039,8.3248200387679958
2010-07-27,sh600335,buy,2364,7.6609743857197055
2010-07-28,sz000524,buy,1386,11.582072134258395
2010-07-28,sz002154,buy,3391,6.054905752063914
2010-07-29,sh600316,buy,882,25.075106859862618
2010-07-29,sz002189,buy,1364,12.209057463599109
2010-07-30,sh600118,buy,1299,12.926201267257303
2010-07-30,sh600855,buy,1418,13.27153520689739
2010-07-30,sz000006,buy,4897,4.539609110724685
2010-07-30,sz000669,buy,1615,12.484868636211051
2010-08-02,sz002081,buy,4279,4.4416843891439894
2010-08-03,sh600151,buy,1610,12.163621348000181
2010-08-03,sh600970,buy,2526,9.7851839176257638
2010-08-03,sz000528,buy,1652,13.399596894085887
2010-08-03,sz000713,buy,1614,14.257888933671216
2010-08-05,sh600201,buy,3438,5.8175025596075516
2010-08-05,sh600363,buy,1272,13.397252212552385
2010-08-09,sh600361,buy,2264,10.563973504254124
2010-08-09,sh600423,buy,2126,10.033819858038344
2010-08-09,sz002183,buy,3726,4.4352571919828927
2010-08-10,sh600436,buy,2113,10.360883461184942
2010-08-10,sh600518,buy,3803,5.9935570052501372
2010-08-10,sh600535,buy,1340,16.425999322603548
2010-08-10,sh600777,buy,2463,7.929986737222757
2010-08-10,sz000936,buy,3066,6.7933079606475397
2010-08-10,sz000982,buy,7108,2.5857343197846929
2010-08-11,sh600876,sell,-2767,7.9999830038239033
2010-08-11,sz000415,buy,4454,4.0914726777738091
2010-08-12,sz000099,buy,2134,8.8307380676269531
2010-08-12,sz000159,buy,1171,13.649225305856175
2010-08-13,sz000875,sell,-3698,4.6100210689372396
2010-08-13,sz002132,buy,4576,4.8568024132799597
2010-08-16,sh600549,buy,1010,17.479921716914767
2010-08-16,sz002080,buy,918,21.109969957760658
2010-08-16,sz002209,buy,1442,12.448901542439661
2010-08-17,sh600038,buy,622,27.818750150384673
2010-08-17,sh600066,buy,4066,5.5853361191914299
2010-08-17,sh600315,buy,946,23.972087850553724
2010-08-17,sh600490,buy,11565,2.1050991992489121
2010-08-17,sh600513,buy,2113,10.48980712890625
2010-08-17,sh600875,buy,810,24.996179084210148
2010-08-17,sz000012,buy,1420,12.434083148023072
2010-08-17,sz000550,buy,1049,21.654959750322099
2010-08-17,sz000564,buy,2159,8.5388967773657587
2010-08-17,sz002024,buy,1884,13.403085950318173
2010-08-17,sz002157,buy,1442,10.895577011949769
2010-08-17,sz002173,buy,2398,9.5314936320366588
2010-08-17,sz002201,buy,2253,8.1108796213810077
2010-08-18,sh600031,buy,2947,7.254373424682143
2010-08-18,sh600252,buy,6058,2.9894912629850428
2010-08-18,sh600415,buy,4050,6.2143732597741144
2010-08-18,sz000401,buy,1191,18.806188605282102
2010-08-18,sz000978,buy,1790,11.15371213190115
2010-08-18,sz002079,buy,4372,4.5525945743818426
2010-08-18,sz002100,buy,3267,5.6929520062187065
2010-08-18,sz002130,buy,2019,7.5648504339816736
2010-08-18,sz002139,buy,1127,15.049228992844666
2010-08-19,sh600720,buy,1770,11.841555427401005
2010-08-19,sh600980,buy,1022,17.169724615941718
2010-08-19,sz002046,buy,1747,11.961189996668834
2010-08-19,sz002181,buy,2358,8.61611758143993
2010-08-19,sz002248,buy,763,26.758817179095939
2010-08-20,sh600068,buy,2576,8.8697694777056242
2010-08-20,sh600105,buy,3335,5.3272927202855884
2010-08-20,sh600225,buy,1673,11.860109496924027
2010-08-20,sh600459,buy,975,17.434124138308796
2010-08-20,sz000680,buy,2288,9.0303871966506399
2010-08-20,sz002086,buy,2980,7.0292815359565441
2010-08-20,sz002223,buy,1031,18.340621362503345
2010-08-23,sz000861,buy,5437,3.7928017957574069
2010-08-23,sz002057,buy,2738,7.1830686611831123
2010-08-24,sh600113,buy,3364,6.0673437475454861
2010-08-24,sh600701,buy,3272,6.1211643255879205
2010-08-25,sh600303,buy,1949,8.555300677269198
2010-08-25,sh600405,buy,2632,7.1699160758867384
2010-08-25,sz002014,buy,2678,8.6457475213293389
2010-08-25,sz002091,buy,909,15.639150406307289
2010-08-26,sh600846,buy,2654,7.2982729060320004
2010-08-26,sz000785,buy,1785,12.14867930402233
2010-08-26,sz000995,buy,2318,9.1600168649253746
2010-08-26,sz002227,buy,877,18.699492363006062
2010-08-27,sh600619,buy,2056,9.3269122182275037
2010-08-30,sh600187,buy,4229,3.9040377815156835
2010-08-30,sh600280,buy,6132,3.3293517682150746
2010-08-31,sh600226,buy,5468,3.6179340065962866
2010-08-31,sh600258,buy,877,22.720848323724713
2010-08-31,sh600467,buy,3478,5.6070683459103074
2010-08-31,sh600742,buy,799,25.865306583217855
2010-08-31,sh600763,buy,2232,7.2500732898712155
2010-08-31,sh600770,buy,1866,10.540927138694242
2010-08-31,sh600976,buy,1222,16.003467916418977
2010-08-31,sz000419,buy,2442,7.7444324466123362
2010-08-31,sz000661,buy,393,44.397825369934566
2010-08-31,sz000758,buy,2835,6.447654064759635
2010-08-31,sz000877,buy,1314,14.250324099787729
2010-08-31,sz000987,buy,1511,16.766270479075761
2010-08-31,sz002152,buy,2771,8.8317517129741567
2010-08-31,sz002168,buy,2219,7.9802546155935934
2010-08-31,sz002170,buy,3143,5.2471663309635517
2010-08-31,sz002253,buy,1098,16.482916912153208
2010-08-31,sz002269,buy,2283,9.275559160043219
2010-09-01,sh600071,buy,1564,10.959946023692263
2010-09-01,sh600086,buy,4529,4.3311044675590598
2010-09-01,sh600366,buy,1135,16.331079305100221
2010-09-01,sh600425,buy,1710,10.859929566737355
2010-09-01,sh600712,buy,3709,5.3961124561653673
2010-09-01,sh600760,buy,1825,10.800062403582166
2010-09-01,sh600761,buy,2547,8.3947167673939287
2010-09-01,sh600773,buy,1258,13.595941150403977
2010-09-01,sh600861,buy,2318,10.779456441658381
2010-09-01,sh600887,buy,3727,5.6189868855118403
2010-09-01,sz000338,buy,1374,15.361097039597945
2010-09-01,sz000413,buy,4043,4.45201348162625
2010-09-01,sz000639,buy,1886,8.9393716378300656
2010-09-01,sz000703,buy,1674,11.17731955722882
2010-09-01,sz000788,buy,1527,10.451604868938604
2010-09-01,sz000795,buy,3199,5.7446121275882316
2010-09-01,sz002023,buy,2509,7.8807082524304715
2010-09-01,sz002074,buy,2318,8.2289257493965309
2010-09-01,sz002085,buy,7347,2.4737630282349654
2010-09-01,sz002087,buy,3680,5.6612819137724939
2010-09-01,sz002124,buy,3854,5.0347556808238787
2010-09-01,sz002167,buy,1911,8.5448072371843455
2010-09-01,sz002200,buy,644,33.470190751167941
2010-09-01,sz002214,buy,2017,8.7332930758548386
2010-09-01,sz002268,buy,1577,10.828800120305694
2010-09-02,sh600081,buy,1328,13.479980716793593
2010-09-02,sh600206,buy,2185,7.7300000190734863
2010-09-02,sh600390,buy,2377,8.1500302015063291
2010-09-02,sh600470,buy,1975,8.7023547776193357
2010-09-02,sh600750,buy,536,36.558238808955295
2010-09-02,sh601002,buy,2371,8.2851272948555632
2010-09-02,sz000157,buy,2797,7.7093223295270814
2010-09-02,sz002013,buy,3613,4.7527757125111441
2010-09-02,sz002117,buy,2508,9.1128442963672782
2010-09-03,sh600262,buy,1136,16.886481237796271
2010-09-03,sh600367,buy,1424,13.082834594460692
2010-09-03,sh600397,buy,2694,7.5951986880968532
2010-09-03,sh600452,buy,1037,15.99327627552719
2010-09-03,sh600498,buy,1090,16.542404930768758
2010-09-03,sh600694,buy,427,48.567682541460329
2010-09-03,sh600741,buy,2637,10.145526885986328
2010-09-03,sh600969,buy,1619,13.118229277735413
2010-09-03,sz000418,buy,1444,15.610878909684477
2010-09-03,sz000581,buy,1640,12.470588358041185
2010-09-03,sz000698,buy,1863,9.6000378646769828
2010-09-03,sz000837,buy,1337,13.603554743356609
2010-09-03,sz002003,buy,1959,10.502124320431822
2010-09-03,sz002136,buy,2417,8.5515369771808718
2010-09-03,sz002230,buy,2321,8.6383677718578813
2010-09-06,sh600237,buy,1790,9.1189555972240779
2010-09-06,sh600723,buy,1366,13.921977238170404
2010-09-06,sh600784,buy,2657,6.2058112695561229
2010-09-06,sh600858,buy,1460,15.799211302541327
2010-09-06,sh600873,buy,1968,9.0103063583374023
2010-09-06,sz000527,buy,1697,14.46564266701894
2010-09-06,sz000858,buy,938,28.932153857053891
2010-09-06,sz002125,buy,1535,13.712922962207841
2010-09-06,sz002162,buy,2680,7.2222039658965471
2010-09-07,sh600116,buy,6450,3.1974582429871337
2010-09-07,sh600143,buy,3587,6.3909323629286128
2010-09-07,sh600537,buy,984,16.494178377594466
2010-09-07,sh600749,buy,1185,14.372115125554799
2010-09-07,sh600796,buy,2551,8.4530477595752291
2010-09-07,sz000028,buy,538,34.535987208069855
2010-09-07,sz000151,buy,955,16.717523517635044
2010-09-08,sh600295,buy,1457,14.714226048375455
2010-09-08,sz000009,buy,2082,8.912879735761253
2010-09-08,sz000798,buy,1893,9.2410797488480867
2010-09-08,sz002234,buy,2298,8.8830745337154866
2010-09-09,sh600146,buy,903,26.599677994182333
2010-09-09,sh600346,buy,2941,5.6164879718611402
2010-09-09,sh600400,buy,8159,2.7304913284108636
2010-09-09,sh600644,buy,1822,12.464232104268998
2010-09-09,sh600960,buy,2867,6.3572094833243673
2010-09-09,sz000507,buy,3357,6.0930485342301841
2010-09-09,sz000576,buy,2424,8.950021916680825
2010-09-09,sz000792,buy,386,61.820196708893498
2010-09-09,sz002175,buy,1837,10.379676052847318
2010-09-09,sz002178,buy,6406,3.1962311798696192
2010-09-09,sz002261,buy,2563,6.7882652576843405
2010-09-10,sh600058,buy,1006,21.411553578003627
2010-09-10,sh600175,buy,2548,5.9691232362613489
2010-09-10,sh600656,buy,2164,8.7001194399377351
2010-09-10,sh600789,buy,1749,10.453503905935014
2010-09-10,sz000408,buy,2208,10.8700910718327
2010-09-13,sh600277,buy,2214,7.9784689088273701
2010-09-13,sh600297,buy,3012,7.3829093798969927
2010-09-13,sh600380,buy,2051,9.4605823673652445
2010-09-13,sz002035,buy,2795,6.9827815122850669
2010-09-13,sz002102,buy,3692,5.3449958924431877
2010-09-13,sz002198,buy,2959,6.5343284855082739
2010-09-13,sz002262,buy,2051,9.635466833691126
2010-09-14,sz002190,sell,-1726,29.144266572109487
2010-09-14,sh600184,buy,1348,13.631845201574343
2010-09-14,sh600332,buy,1183,14.727595007461536
2010-09-14,sh600525,buy,1734,9.4333212638348893
2010-09-14,sh600532,buy,1901,11.843826904238714
2010-09-14,sh600636,buy,1988,10.411618006918975
2010-09-14,sh600884,buy,757,22.464608725016831
2010-09-14,sz000522,buy,1002,16.190191592058401
2010-09-14,sz000592,buy,6235,3.1599851632527924
2010-09-14,sz000969,buy,785,21.307446055933493
2010-09-14,sz001696,buy,1903,11.425384284620385
2010-09-14,sz002098,buy,4036,5.4049011676261722
2010-09-14,sz002169,buy,1404,13.28330645580775
2010-09-14,sz002179,buy,1470,11.959421509486942
2010-09-14,sz002222,buy,3957,5.1882888904619646
2010-09-14,sz002231,buy,2289,7.1768521182096094
2010-09-15,sh600353,buy,5961,3.8731411533991005
2010-09-15,sh600728,buy,3862,5.0553860664367676
2010-09-15,sh600967,buy,4368,4.2008419764924811
2010-09-15,sh600991,buy,1612,12.35997880278499
2010-09-15,sz000738,buy,1469,13.298257247223496
2010-09-15,sz000915,buy,1103,15.854789772560723
2010-09-15,sz002260,buy,2990,7.5577115657774883
2010-09-15,sz002277,buy,1223,15.216420384409002
2010-09-16,sz000862,buy,1461,14.608384045813329
2010-09-16,sz002025,buy,1915,11.303287873671735
2010-09-16,sz002077,buy,2041,11.688788875646647
2010-09-16,sz002235,buy,2150,8.6229808048908865
2010-09-16,sz002254,buy,1763,10.340975007437072
2010-09-17,sh600125,sell,-3234,9.2934980614849199
2010-09-17,sh600268,buy,1603,11.447213104123806
2010-09-17,sh600493,buy,2852,6.0307469007358616
2010-09-17,sh600850,buy,698,23.242215231943575
2010-09-17,sh600893,buy,1201,15.616170194225191
2010-09-17,sz002185,buy,3056,5.3158241602188285
2010-09-20,sh600671,buy,1512,14.050040188122054
2010-09-20,sz002126,buy,3614,5.344282246459847
2010-09-21,sh600372,buy,4334,10.996870548643873
2010-09-21,sh600600,buy,704,38.212405569931981
2010-09-21,sz000876,buy,2081,14.307564735412598
2010-09-21,sz002144,buy,936,19.149037212743615
2010-09-28,sh600422,buy,2739,6.5882726346550857
2010-09-28,sh600521,buy,2003,10.125497832020054
2010-09-28,sh600547,buy,486,45.53731189539387
2010-09-28,sh600594,buy,2401,8.4733668224491652
2010-09-28,sh600891,buy,2941,7.0570401437659021
2010-09-28,sz000711,buy,2488,8.1098468565124566
2010-09-28,sz000856,buy,2637,8.7899271945190716
2010-09-29,sh600074,buy,5023,3.9040739526764563
2010-09-29,sh600292,buy,1859,10.3912396920084
2010-09-29,sh600489,buy,1172,18.026518397269559
2010-09-29,sh600995,buy,2794,9.1461648823853245
2010-09-29,sz000799,buy,1058,17.857020362114177
2010-09-30,sh600403,buy,1485,11.231586315034658
2010-09-30,sz000889,buy,2433,9.0957092047577426
2010-10-08,sh600572,buy,5531,3.2702023595720173
2010-10-08,sh600578,buy,6361,4.0187545489934697
2010-10-08,sh600593,buy,1304,15.425368299351335
2010-10-08,sh600993,buy,1344,16.456041625523405
2010-10-08,sz002155,buy,1123,16.636314542182589
2010-10-08,sz002266,buy,7097,3.3452565851127738
2010-10-11,sh600139,buy,1423,12.098674044895446
2010-10-11,sh600141,buy,941,21.411170272661415
2010-10-11,sh600540,buy,1602,9.725712452648926
2010-10-11,sh600576,buy,1495,10.864168293862145
2010-10-11,sh600888,buy,1165,13.721159067397272
2010-10-11,sz000039,buy,1703,13.735872604796365
2010-10-11,sz000411,buy,1704,10.779825174787963
2010-10-11,sz000525,buy,1344,17.641160766836588
2010-10-11,sz000960,buy,675,32.248454706000594
2010-10-11,sz000989,buy,1704,11.862650227894559
2010-10-11,sz002044,buy,7882,2.9045178056206877
2010-10-12,sz000732,buy,0.9,10.518262030480015
2010-10-12,sh600213,buy,1251,14.720073808727403
2010-10-12,sh600218,buy,1525,13.990609193989323
2010-10-12,sh600371,buy,1755,11.449032262490377
2010-10-12,sh600508,buy,776,25.446697021229713
2010-10-12,sh600587,buy,2242,9.4118413765969322
2010-10-12,sh600598,buy,1651,13.87934515207445
2010-10-12,sz000663,buy,1666,10.499942070198308
2010-10-12,sz000665,buy,890,15.92228153068441
2010-10-12,sz000737,buy,3292,6.6699772543583604
2010-10-12,sz002259,buy,4282,4.2572056313290965
2010-10-13,sh600029,buy,2000,8.8119099796611522
2010-10-13,sh600176,buy,3070,6.548503242560014
2010-10-13,sh600255,buy,5024,3.5794267738947072
2010-10-13,sh600348,buy,862,19.580416104134816
2010-10-13,sh600378,buy,1623,10.939609239158191
2010-10-13,sh600456,buy,536,27.298106871803419
2010-10-13,sz000060,buy,1301,16.330655128550724
2010-10-13,sz000630,buy,4509,4.4867360819621176
2010-10-13,sz000833,buy,1606,12.065257590940641
2010-10-13,sz000880,buy,1034,19.475006761721861
2010-10-13,sz002064,buy,2829,6.0841422029907495
2010-10-13,sz002127,buy,2195,8.7651817527835725
2010-10-13,sz002128,buy,881,22.56019159858694
2010-10-13,sz002171,buy,2367,8.3289143902383724
2010-10-13,sz002182,buy,1630,11.670962777151891
2010-10-13,sz002203,buy,4064,4.7055341579817691
2010-10-14,sh600061,buy,1689,12.889975619143421
2010-10-14,sh600166,buy,1808,10.700932782155855
2010-10-14,sh600188,buy,833,23.727588998143162
2010-10-14,sh600251,buy,1373,14.035786228447746
2010-10-14,sh600328,buy,1680,12.091452621048932
2010-10-14,sh600418,buy,1844,10.88432262235677
2010-10-14,sh600531,buy,2878,7.3413847925334448
2010-10-14,sh600585,buy,1459,15.627434414488572
2010-10-14,sh600690,buy,3704,5.6224418717017723
2010-10-14,sh600805,buy,1936,9.6593668728223747
2010-10-14,sh600971,buy,1224,16.026580208509465
2010-10-14,sh601766,buy,5825,5.5311385867815277
2010-10-14,sz000777,buy,1186,15.589324307123357
2010-10-14,sz000928,buy,1436,12.190003185124343
2010-10-14,sz002118,buy,2395,7.8835081792141732
2010-10-15,sh600513,sell,-2113,14.008949943569872
2010-10-15,sh600333,buy,1741,12.852555493282003
2010-10-15,sh600362,buy,527,37.218519375577905
2010-10-15,sh600595,buy,1211,14.628221744304456
2010-10-15,sh600848,buy,1260,13.269900412815097
2010-10-15,sh601958,buy,1000,22.158048766853284
2010-10-15,sz000801,buy,4413,4.0526301544904824
2010-10-15,sz000933,buy,1051,16.611798505395445
2010-10-18,sh600015,buy,3461,7.048825944717569
2010-10-18,sh600096,buy,847,26.00769585132295
2010-10-18,sh600326,buy,1202,15.454459674787946
2010-10-18,sh600871,buy,6398,4.433612262631625
2010-10-18,sh601111,buy,1240,14.180281466623592
2010-10-18,sz000425,buy,2903,6.9414814023588045
2010-10-18,sz000629,buy,15252,5.7294321342872445
2010-10-18,sz000708,buy,1435,13.669386691002336
2010-10-18,sz002161,buy,1757,9.9687497287659212
2010-10-18,sz002174,buy,3208,5.5951693995381131
2010-10-19,sh600532,sell,-1901,9.5639065296680208
2010-10-19,sh600072,buy,1539,14.677854827193064
2010-10-19,sh600711,buy,4981,3.8435656257544175
2010-10-19,sh600843,buy,1509,13.649831792019903
2010-10-19,sh600867,buy,3110,5.5242197020178656
2010-10-19,sz000602,buy,1429,12.895806652716271
2010-10-19,sz002140,buy,873,18.56905260231466
2010-10-20,sh600375,buy,957,19.203720589019657
2010-10-20,sh600507,buy,4150,4.7734610636896804
2010-10-20,sz002006,buy,3357,6.0875344532880078
2010-10-20,sz002015,buy,2028,9.0505707358349294
2010-10-20,sz002071,buy,1940,12.797958625022542
2010-10-21,sh600104,buy,1415,17.058633804321289
2010-10-21,sh600478,buy,3021,4.7269878311666806
2010-10-21,sh600758,buy,1543,12.017007484487053
2010-10-21,sh601318,buy,826,31.422639615487238
2010-10-21,sh601601,buy,783,25.919744773986015
2010-10-21,sz000410,buy,1179,15.411656750401065
2010-10-21,sz000488,buy,3103,7.4584695632879132
2010-10-21,sz000552,buy,3785,5.2635237254886666
2010-10-21,sz000780,buy,1242,16.068907801342302
2010-10-21,sz000911,buy,797,25.821889171885235
2010-10-21,sz000917,buy,1621,10.547720909118652
2010-10-21,sz000929,buy,1709,11.109137840887994
2010-10-21,sz002011,buy,1545,11.283866179676092
2010-10-22,sh600575,buy,3555,5.9771898656410958
2010-10-22,sh600664,buy,1415,12.50587763447454
2010-10-22,sh601001,buy,830,24.136316901584873
2010-10-22,sz002001,buy,1185,16.267694951468339
2010-10-22,sz002211,buy,1715,10.626707594053888
2010-10-25,sh600073,buy,2776,7.4711833427422549
2010-10-25,sh600289,buy,1476,11.925685815074457
2010-10-25,sh600546,buy,1153,18.017660443415853
2010-10-25,sh600783,buy,1374,15.416756844496911
2010-10-25,sh601699,buy,1059,19.818729917897709
2010-10-25,sz000426,buy,2520,6.3884934816798484
2010-10-25,sz000617,buy,1283,17.59469215557796
2010-10-25,sz002224,buy,4454,4.392996668586556
2010-10-26,sh600101,buy,2654,10.406083926829066
2010-10-26,sh600172,buy,2470,6.827052467303214
2010-10-26,sh600250,buy,2049,9.3382202462282198
2010-10-26,sh600410,buy,1588,12.238209922884481
2010-10-26,sh600497,buy,1079,20.557861529949104
2010-10-26,sh600501,buy,1560,10.928304031127935
2010-10-26,sh600647,buy,1645,11.11625881948278
2010-10-26,sh600819,buy,2103,9.2375073575141506
2010-10-26,sh601168,buy,1196,18.862244411622974
2010-10-26,sh601808,buy,1570,15.862731402861343
2010-10-26,sz000547,buy,3346,5.0528529817799237
2010-10-26,sz000568,buy,732,32.669401787818678
2010-10-26,sz000651,buy,2720,8.0092370212819279
2010-10-26,sz000776,buy,716,26.726703061000244
2010-10-26,sz000830,buy,3858,6.6308458980293654
