date,cash,,1000000
2015/5/5,86925202.93,86.92520293,
2015/5/6,86925202.93,86.92520293,
2015/5/7,86925202.93,86.92520293,
2015/5/8,86925202.93,86.92520293,
2015/5/11,86925202.93,86.92520293,
2015/5/12,86925202.93,86.92520293,
2015/5/13,86925202.93,86.92520293,
2015/5/14,86925202.93,86.92520293,
2015/5/15,86925202.93,86.92520293,
2015/5/18,86925202.93,86.92520293,
2015/5/19,86925202.93,86.92520293,
2015/5/20,86925202.93,86.92520293,
2015/5/21,86925202.93,86.92520293,
2015/5/22,93271267.39,93.27126739,
2015/5/25,102603709.5,102.6037095,
2015/5/26,102657035,102.657035,
2015/5/27,112416101.6,112.4161016,
2015/5/28,108789783.9,108.7897839,
2015/5/29,99137368.36,99.13736836,
2015/6/1,99830640.67,99.83064067,
2015/6/2,103243646.2,103.2436462,
2015/6/3,98657418.44,98.65741844,
2015/6/4,93324592.9,93.3245929,
2015/6/5,99777315.16,99.77731516,
2015/6/8,97057571.8,97.0575718,
2015/6/9,96257648.47,96.25764847,
2015/6/10,98657418.44,98.65741844,
2015/6/11,102283746.3,102.2837463,
2015/6/12,105376778.4,105.3767784,
2015/6/15,105430103.9,105.4301039,
2015/6/16,102923670.1,102.9236701,
2015/6/17,102923670.1,102.9236701,
2015/6/18,102923670.1,102.9236701,
2015/6/19,102923670.1,102.9236701,
2015/6/23,102923670.1,102.9236701,
2015/6/24,102923670.1,102.9236701,
2015/6/25,102923670.1,102.9236701,
2015/6/26,102923670.1,102.9236701,
2015/6/29,102923670.1,102.9236701,
2015/6/30,102923670.1,102.9236701,
2015/7/1,102923670.1,102.9236701,
2015/7/2,102923670.1,102.9236701,
2015/7/3,102923670.1,102.9236701,
2015/7/6,102923670.1,102.9236701,
2015/7/7,102923670.1,102.9236701,
2015/7/8,102923670.1,102.9236701,
2015/7/9,102923670.1,102.9236701,
2015/7/10,102923670.1,102.9236701,
2015/7/13,102923670.1,102.9236701,
2015/7/14,102923670.1,102.9236701,
2015/7/15,102923670.1,102.9236701,
2015/7/16,102923670.1,102.9236701,
2015/7/17,110354215.1,110.3542151,
2015/7/20,116178155.2,116.1781552,
2015/7/21,123508286.5,123.5082865,
2015/7/22,125516544.7,125.5165447,
2015/7/23,135859068.1,135.8590681,
2015/7/24,131340494.4,131.3404944,
2015/7/27,130537185.4,130.5371854,
2015/7/28,135557816.4,135.5578164,
2015/7/29,139674750,139.67475,
2015/7/30,132043376.6,132.0433766,
2015/7/31,130537185.4,130.5371854,
2015/8/3,133147920.4,133.1479204,
2015/8/4,139079204.1,139.0792041,
2015/8/5,152987031.1,152.9870311,
2015/8/6,141635777.9,141.6357779,
2015/8/7,142147098.5,142.1470985,
2015/8/10,147464811.4,147.4648114,
2015/8/11,145010476.4,145.0104764,
2015/8/12,137749768.5,137.7497685,
2015/8/13,137238457.6,137.2384576,
2015/8/14,142044840.2,142.0448402,
2015/8/17,148282916.6,148.2829166,
2015/8/18,140204093.8,140.2040938,
2015/8/19,150839509.9,150.8395099,
2015/8/20,139079204.1,139.0792041,
2015/8/21,135602245.1,135.6022451,
2015/8/24,135602245.1,135.6022451,
2015/8/25,135602245.1,135.6022451,
2015/8/26,135602245.1,135.6022451,
2015/8/27,135602245.1,135.6022451,
2015/8/28,135602245.1,135.6022451,
2015/8/31,135602245.1,135.6022451,
2015/9/1,135602245.1,135.6022451,
2015/9/2,135602245.1,135.6022451,
2015/9/7,135602245.1,135.6022451,
2015/9/8,135602245.1,135.6022451,
2015/9/9,135602245.1,135.6022451,
2015/9/10,149791134.3,149.7911343,
2015/9/11,164404841.9,164.4048419,
2015/9/14,148006896.3,148.0068963,
2015/9/15,133223254.3,133.2232543,
2015/9/16,140445149,140.445149,
2015/9/17,126426179.3,126.4261793,
2015/9/18,121243407.9,121.2434079,
2015/9/21,124387056,124.387056,
2015/9/22,122857711.5,122.8577115,
2015/9/23,135177418.5,135.1774185,
2015/9/24,148686601.4,148.6866014,
2015/9/25,133818000.3,133.8180003,
2015/9/28,128295376.3,128.2953763,
2015/9/29,133223254.3,133.2232543,
2015/9/30,125831433.3,125.8314333,
2015/10/8,138406033.8,138.4060338,
2015/10/9,136027049.9,136.0270499,
2015/10/12,142824133,142.824133,
2015/10/13,141974493.5,141.9744935,
2015/10/14,136621795.9,136.6217959,
2015/10/15,141719600.1,141.7196001,
2015/10/16,146987338.7,146.9873387,
2015/10/19,148431707.9,148.4317079,
2015/10/20,146222658.3,146.2226583,
2015/10/21,159476955.8,159.4769558,
2015/10/22,163980030.3,163.9800303,
2015/10/23,170352285.6,170.3522856,
2015/10/26,154379151.6,154.3791516,
2015/10/27,156503242.1,156.5032421,
2015/10/28,149111413,149.111413,
2015/10/29,149451281.7,149.4512817,
2015/10/30,148771560.4,148.7715604,
2015/11/2,152340036.4,152.3400364,
2015/11/3,151830254,151.830254,
2015/11/4,157899971.1,157.8999711,
2015/11/5,160293673,160.293673,
2015/11/6,159182306.8,159.1823068,
2015/11/9,155677255,155.677255,
2015/11/10,154138465.3,154.1384653,
2015/11/11,156275680.4,156.2756804,
2015/11/12,150718898.2,150.7188982,
2015/11/13,148068725.9,148.0687259,
2015/11/16,146273449.6,146.2734496,
2015/11/17,146700905.6,146.7009056,
2015/11/18,145247584.3,145.2475843,
2015/11/19,147384815.8,147.3848158,
2015/11/20,150804382.9,150.8043829,
2015/11/23,153711009.8,153.7110098,
2015/11/24,153711009.8,153.7110098,
2015/11/25,153711009.8,153.7110098,
2015/11/26,153711009.8,153.7110098,
2015/11/27,153711009.8,153.7110098,
2015/11/30,153711009.8,153.7110098,
2015/12/1,153711009.8,153.7110098,
2015/12/2,153711009.8,153.7110098,
2015/12/3,153711009.8,153.7110098,
2015/12/4,153711009.8,153.7110098,
2015/12/7,153711009.8,153.7110098,
2015/12/8,153711009.8,153.7110098,
2015/12/9,153711009.8,153.7110098,
2015/12/10,153711009.8,153.7110098,
2015/12/11,153711009.8,153.7110098,
2015/12/14,153711009.8,153.7110098,
2015/12/15,153711009.8,153.7110098,
2015/12/16,153711009.8,153.7110098,
2015/12/17,153711009.8,153.7110098,
2015/12/18,151352540.9,151.3525409,
2015/12/21,152377960.4,152.3779604,
2015/12/22,167656765.4,167.6567654,
2015/12/29,160478809.1,160.4788091,
2015/12/30,160478796.2,160.4787962,
2015/12/31,160478796.2,160.4787962,
2016/1/4,160478796.2,160.4787962,
2016/1/5,160478796.2,160.4787962,
2016/1/6,160478796.2,160.4787962,
2016/1/7,160478796.2,160.4787962,
2016/1/8,160478796.2,160.4787962,
2016/1/11,160478796.2,160.4787962,
2016/1/12,160478796.2,160.4787962,
2016/1/13,160478796.2,160.4787962,
2016/1/14,160478796.2,160.4787962,
2016/1/15,160478796.2,160.4787962,
2016/1/18,160478796.2,160.4787962,
2016/1/19,160478796.2,160.4787962,
2016/1/20,160478796.2,160.4787962,
2016/1/21,160478796.2,160.4787962,
2016/1/22,160478796.2,160.4787962,
2016/1/25,160478796.2,160.4787962,
2016/1/26,160478796.2,160.4787962,
2016/1/27,160478796.2,160.4787962,
2016/1/28,160478796.2,160.4787962,
2016/1/29,160478796.2,160.4787962,
2016/2/1,160478796.2,160.4787962,
2016/2/2,160478796.2,160.4787962,
2016/2/3,160478796.2,160.4787962,
2016/2/4,161108124.9,161.1081249,
2016/2/5,157332157,157.332157,
2016/2/15,159723594.1,159.7235941,
2016/2/16,165890999.1,165.8909991,
2016/2/17,164380621.6,164.3806216,
2016/2/18,165890999.1,165.8909991,
2016/2/19,166142728.7,166.1427287,
2016/2/22,173191169.2,173.1911692,
2016/2/23,166897917.5,166.8979175,
2016/2/24,167527235.4,167.5272354,
2016/2/25,150787163.6,150.7871636,
2016/2/26,150913022.4,150.9130224,
2016/2/29,154814849.1,154.8148491,
2016/3/1,157332157,157.332157,
2016/3/2,166394446.3,166.3944463,
2016/3/3,162240902,162.240902,
2016/3/4,178477514.6,178.4775146,
2016/3/7,196350387.6,196.3503876,
2016/3/8,213216330.1,213.2163301,
2016/3/9,192070960.5,192.0709605,
2016/3/10,176211948.3,176.2119483,
2016/3/11,176589536.7,176.5895367,
2016/3/14,179862033.4,179.8620334,
2016/3/15,183008671.3,183.0086713,
2016/3/16,175330888.7,175.3308887,
2016/3/17,176967137.1,176.9671371,
2016/3/18,182253482.5,182.2534825,
2016/3/21,186281167.9,186.2811679,
2016/3/22,179987904.2,179.9879042,
2016/3/23,183134530.1,183.1345301,
2016/3/24,171177344.5,171.1773445,
2016/3/25,170548002.5,170.5480025,
2016/3/28,172813580.8,172.8135808,
2016/3/29,168660024.6,168.6600246,
2016/3/30,173694640.4,173.6946404,
2016/3/31,174198099.6,174.1980996,
2016/4/1,173442910.8,173.4429108,
2016/4/5,175330888.7,175.3308887,
2016/4/6,174449841.2,174.4498412,
2016/4/7,167401376.6,167.4013766,
2016/4/8,170548002.5,170.5480025,
2016/4/11,173317052,173.317052,
2016/4/12,174827429.6,174.8274296,
2016/4/13,175582630.3,175.5826303,
2016/4/14,176967137.1,176.9671371,
2016/4/15,177218866.7,177.2188667,
2016/4/18,172435992.5,172.4359925,
2016/4/19,173442910.8,173.4429108,
2016/4/20,174449835.2,174.4498352,
2016/4/21,174449835.2,174.4498352,
2016/4/22,174449835.2,174.4498352,
2016/4/25,174449835.2,174.4498352,
2016/4/26,174449835.2,174.4498352,
2016/4/27,174449835.2,174.4498352,
2016/4/28,174449835.2,174.4498352,
2016/4/29,174449835.2,174.4498352,
2016/5/3,174449835.2,174.4498352,
2016/5/4,174449835.2,174.4498352,
2016/5/5,174449835.2,174.4498352,
2016/5/6,174449835.2,174.4498352,
2016/5/9,174449835.2,174.4498352,
2016/5/10,174449835.2,174.4498352,
2016/5/11,174449835.2,174.4498352,
2016/5/12,174449835.2,174.4498352,
2016/5/13,174449835.2,174.4498352,
2016/5/16,174449835.2,174.4498352,
2016/5/17,174449835.2,174.4498352,
2016/5/18,174449835.2,174.4498352,
2016/5/19,174449835.2,174.4498352,
2016/5/20,174449835.2,174.4498352,
2016/5/23,174449835.2,174.4498352,
2016/5/24,174449835.2,174.4498352,
2016/5/25,174449835.2,174.4498352,
2016/5/26,174449835.2,174.4498352,
2016/5/27,174449835.2,174.4498352,
2016/5/30,174449835.2,174.4498352,
2016/5/31,174449835.2,174.4498352,
2016/6/1,174449835.2,174.4498352,
2016/6/2,174449835.2,174.4498352,
2016/6/3,174449835.2,174.4498352,
2016/6/6,174449835.2,174.4498352,
2016/6/7,174449835.2,174.4498352,
2016/6/8,174449835.2,174.4498352,
2016/6/13,174449835.2,174.4498352,
2016/6/14,174449835.2,174.4498352,
2016/6/15,174449835.2,174.4498352,
2016/6/16,174449835.2,174.4498352,
2016/6/17,174449835.2,174.4498352,
